sample_id,raw_path,label,source_type,format_hint,flux_column,time_column
local_pos_1_01796,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01796.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01797,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01797.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01798,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01798.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01799,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01799.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01800,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01800.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01801,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01801.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01802,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01802.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01803,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01803.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01804,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01804.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01805,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01805.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01806,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01806.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01807,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01807.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01808,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01808.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01809,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01809.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01810,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01810.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01811,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01811.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01812,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01812.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01813,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01813.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01814,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01814.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01815,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01815.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01816,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01816.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01817,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01817.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01818,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01818.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01819,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01819.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01820,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01820.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01821,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01821.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01822,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01822.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01823,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01823.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01824,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01824.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01825,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01825.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01826,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01826.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01827,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01827.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01828,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01828.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01829,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01829.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01830,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01830.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01831,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01831.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01832,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01832.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01833,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01833.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01834,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01834.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01835,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01835.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01836,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01836.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01837,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01837.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01838,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01838.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01839,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01839.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01840,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01840.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01841,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01841.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01842,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01842.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01843,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01843.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01844,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01844.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01845,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01845.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01846,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01846.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01847,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01847.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01848,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01848.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01849,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01849.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01850,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01850.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01851,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01851.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01852,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01852.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01853,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01853.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01854,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01854.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01855,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01855.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01856,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01856.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01857,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01857.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01858,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01858.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01859,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01859.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01860,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01860.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01861,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01861.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01862,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01862.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01863,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01863.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01864,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01864.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01865,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01865.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01866,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01866.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01867,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01867.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01868,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01868.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01869,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01869.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01870,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01870.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01871,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01871.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01872,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01872.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01873,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01873.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01874,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01874.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01875,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01875.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01876,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01876.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01877,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01877.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01878,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01878.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01879,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01879.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01880,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01880.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01881,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01881.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01882,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01882.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01883,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01883.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01884,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01884.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01885,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01885.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01886,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01886.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01887,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01887.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01888,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01888.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01889,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01889.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01890,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01890.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01891,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01891.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01892,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01892.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01893,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01893.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01894,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01894.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01895,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01895.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01896,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01896.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01897,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01897.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01898,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01898.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01899,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01899.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01900,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01900.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01901,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01901.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01902,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01902.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01903,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01903.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01904,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01904.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01905,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01905.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01906,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01906.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01907,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01907.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01908,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01908.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01909,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01909.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01910,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01910.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01911,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01911.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01912,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01912.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01913,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01913.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01914,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01914.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01915,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01915.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01916,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01916.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01917,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01917.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01918,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01918.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01919,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01919.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01920,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01920.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01921,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01921.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01922,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01922.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01923,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01923.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01924,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01924.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01925,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01925.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01926,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01926.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01927,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01927.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01928,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01928.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01929,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01929.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01930,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01930.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01931,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01931.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01932,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01932.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01933,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01933.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01934,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01934.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01935,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01935.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01936,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01936.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01937,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01937.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01938,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01938.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01939,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01939.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01940,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01940.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01941,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01941.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01942,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01942.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01943,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01943.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01944,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01944.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01945,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01945.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_01946,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_01946.csv,1,local_pos,csv,detrended_flux,time_jd
